x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0,0,0,0,366,2381,9431,22044,36027,41801,50695,98776,170256,261960,296784,309351,440572,630638,812428,896846,971497,1268026,2123820,4194966,8161393,12257218,13970937,11679520,7038822,3180235,1037843,254197,36522,9074,461,0,0,0,0,0
0,0,0,84,382,4181,10097,21618,30294,41209,50941,91594,170115,223526,265363,294310,409430,601710,777708,845633,918449,1196027,2072559,4198410,8129608,12468637,14204819,11712726,7082303,3220755,1065418,275758,48476,8572,464,476,0,0,0,0
0,0,0,0,374,2558,7003,19377,32564,42741,46588,91858,157481,212326,259279,298094,366061,580695,739391,821147,914710,1184831,2019960,4184583,8107066,12416814,14448644,11832707,7160638,3210561,1069204,253423,63017,6761,1397,0,0,0,0,0
0,0,0,0,390,2900,5481,16755,28870,33379,43692,82445,143502,215938,236690,267546,369209,551595,703572,797188,850315,1120547,1982302,4113767,8138161,12686112,14451017,11965525,7312353,3188629,1072893,263386,57621,8168,0,480,0,0,0,0
0,0,0,0,558,1809,6805,18549,24431,31904,45286,84598,144556,203941,234628,268514,366310,507947,666583,765290,816287,1084490,1983664,4173471,8122523,12617504,14407496,12172517,7312226,3288413,1087328,293481,56828,12227,458,474,0,0,0,0
0,0,0,0,382,1934,7111,13860,23972,32519,39259,72897,140828,190926,212204,237774,344754,513075,645458,731099,781171,1066546,1939433,4046269,8153740,12694390,14615419,12226856,7452726,3303765,1100977,284789,57753,7695,2793,0,0,0,0,0
0,0,0,0,284,1613,5803,13950,22431,25974,38055,72415,124323,169225,203376,231009,332773,479711,631844,689963,766627,1035648,1892223,4003931,8080822,12912312,14746070,12250916,7586998,3300996,1092096,291042,55004,15846,461,0,0,0,0,0
0,0,0,0,476,1585,5541,15996,21952,27541,33795,69930,116854,165673,195260,232605,342748,458643,595601,665206,739721,989954,1847538,4108870,8111185,12788557,14832838,12353014,7492257,3432035,1150256,287831,52368,7233,934,0,0,0,0,0
0,0,0,0,272,1926,6387,12292,21802,25776,33459,58959,114709,155068,183460,205805,283596,471881,587362,640924,714315,968457,1888048,3962837,8124403,12934164,14968542,12369056,7639604,3398794,1123150,286033,59908,10841,463,0,0,0,0,0
0,0,0,0,748,1475,4845,13029,18258,24436,33018,59126,116213,151438,165329,192686,277695,425840,561757,613579,687964,959312,1732566,3947125,8150360,13030393,14944530,12614536,7654478,3499743,1151898,277906,50626,9512,1395,0,0,0,0,0
0,0,0,0,0,1060,4948,13369,20822,22301,29581,52942,110940,148009,162160,186850,272062,421550,548639,610954,671787,907376,1735156,3881515,8126603,13002458,15143529,12643411,7743668,3490337,1111977,303505,60315,9495,929,0,0,0,0,0
0,0,0,83,86,764,4284,9627,16232,18885,26855,52390,98433,133680,164387,180034,267679,381557,511356,554322,622095,891200,1663702,3988620,8087623,13015372,15230175,12853102,7797118,3487785,1139424,309487,54600,7677,1860,0,0,0,0,0
0,0,0,79,0,1373,4515,9388,15505,20568,29635,50504,95249,135125,147907,175305,247199,373095,483895,560951,609331,834034,1680576,3833206,8150430,13043284,15292436,12901332,7885016,3518100,1177540,303535,56882,8142,1389,0,0,0,0,0
0,0,0,0,0,1463,2745,10596,16586,18186,28939,49569,89942,129612,148853,162680,249860,353742,453324,520035,590845,835467,1659155,3838555,8023735,13034818,15567634,12998007,7875005,3494160,1187716,304397,66048,7699,926,0,0,0,0,0
0,0,0,0,92,1288,3657,7880,14867,18039,25573,45780,78850,117617,137425,151942,226401,341082,433114,508829,545178,777746,1634516,3817129,8084880,13094889,15554974,13069795,7933307,3600101,1235295,312026,55488,8175,1401,0,0,0,0,0
0,0,0,0,174,651,4858,7468,13628,16105,23212,42344,81987,111308,128023,157376,224717,313949,448961,470926,558191,784419,1584670,3852604,8056687,13217062,15491071,13075421,8001464,3632306,1189464,310308,65236,9942,0,0,0,0,0,0
0,0,0,0,0,858,4044,8905,11851,14143,21743,39468,76358,108633,121486,143130,203059,326570,410298,453574,523013,784619,1592147,3758175,8132696,13200937,15541967,13199277,8007291,3637621,1242839,319065,60831,11311,1870,0,0,0,0,0
0,0,0,0,96,848,2584,8206,10872,13795,20204,37727,68629,100197,117400,129994,198544,310466,402297,462758,514307,755163,1528076,3732781,8065360,13287084,15644961,13281964,8110588,3637410,1195605,306701,59859,14090,1381,0,0,0,0,0
0,0,0,86,280,1605,2973,6136,8982,13649,17495,37579,56276,98257,107984,134947,192994,280751,402818,428943,477310,715316,1503743,3669352,8031273,13344153,15698109,13362658,8148861,3719217,1268385,315812,67846,11357,1397,0,0,0,0,0
