time,Btimeseries
234.0,2.9371e7
235.0,2.9371e7
236.0,2.9371e7
237.0,2.9371e7
238.0,2.9371e7
239.0,2.9371e7
240.0,2.9371e7
241.0,2.9371e7
242.0,2.9371e7
243.0,2.9371e7
244.0,2.9371e7
245.0,2.9371e7
246.0,2.9371e7
247.0,2.9371e7
248.0,2.9371e7
249.0,2.9371e7
250.0,2.9371e7
251.0,2.9371e7
252.0,2.9371e7
253.0,2.9371e7
254.0,2.9371e7
255.0,2.9371e7
256.0,2.9371e7
257.0,2.9371e7
258.0,2.9371e7
259.0,2.9371e7
260.0,2.9371e7
261.0,2.9371e7
262.0,2.9371e7
263.0,2.9371e7
264.0,2.9371e7
265.0,2.9371e7
266.0,2.9371e7
267.0,2.9371e7
268.0,2.9371e7
269.0,2.9371e7
270.0,2.9371e7
271.0,2.9371e7
272.0,2.9371e7
273.0,2.9371e7
274.0,2.9371e7
275.0,2.9371e7
276.0,2.9371e7
277.0,2.9371e7
278.0,2.9371e7
279.0,2.9371e7
280.0,2.9371e7
281.0,2.9371e7
282.0,2.9371e7
283.0,2.9371e7
284.0,2.9371e7
285.0,2.9371e7
286.0,2.9371e7
287.0,2.9371e7
288.0,2.9371e7
289.0,2.9371e7
290.0,2.9371e7
291.0,2.9371e7
292.0,2.9371e7
293.0,2.9371e7
294.0,2.9371e7
295.0,2.9371e7
296.0,2.9371e7
297.0,2.9371e7
298.0,2.9371e7
299.0,2.9371e7
300.0,2.9371e7
301.0,2.9371e7
302.0,2.9371e7
303.0,2.9371e7
304.0,2.9371e7
305.0,2.9371e7
306.0,2.9371e7
307.0,2.9371e7
308.0,2.9371e7
309.0,2.9371e7
310.0,2.9371e7
311.0,2.9371e7
312.0,2.9371e7
313.0,2.9371e7
314.0,2.9371e7
315.0,2.9371e7
316.0,2.9371e7
317.0,2.9371e7
318.0,2.9371e7
319.0,2.9371e7
320.0,2.9371e7
321.0,2.9371e7
322.0,2.9371e7
323.0,2.9371e7
324.0,2.9371e7
325.0,2.9371e7
326.0,2.9371e7
327.0,2.9371e7
328.0,2.9371e7
329.0,2.9371e7
330.0,2.9371e7
331.0,2.9371e7
332.0,2.9371e7
333.0,2.9371e7
334.0,2.9371e7
335.0,2.9371e7
336.0,2.9371e7
337.0,2.9371e7
338.0,2.9371e7
339.0,2.9371e7
340.0,2.9371e7
341.0,2.9371e7
342.0,2.9371e7
343.0,2.9371e7
344.0,2.9371e7
345.0,2.9371e7
346.0,2.9371e7
347.0,2.9371e7
348.0,2.9371e7
349.0,2.9371e7
350.0,2.9371e7
351.0,2.9371e7
352.0,2.9371e7
353.0,2.9371e7
354.0,2.9371e7
355.0,2.9371e7
356.0,2.9371e7
357.0,2.9371e7
358.0,2.9371e7
359.0,2.9371e7
360.0,2.9371e7
